id,Window_size,Source_port,Destination_port,First_packet_size,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
23,8192,49166,443,223.0,16,993,0.013362000000000762,10.016155999999997,4.1727555333333335,4.909107283065146,62.0625,94.93960799722456,19,3749,3.799999998932435e-05,190.023713,13.28605947368421,43.04905173735217,197.31578947368425,402.00885184167817,64.0,35,20,1440,135.4857142857143,normal,1440.0,346.0,20.0,20.0
24,8192,49167,443,229.0,9,558,0.0009959999999864524,4.840750000000014,0.7056278749999976,1.6756951764086725,62.0,74.82145414251183,10,3914,4.4000000002597524e-05,190.741738,19.636242499999998,60.14108602859103,391.4,586.3772392126647,64.0,19,20,1440,235.36842105263162,normal,1440.0,229.0,20.0,20.0
25,8192,49167,443,244.0,9,962,0.002270999999382184,4.02403299999969,0.9211163749998832,1.325545572289901,106.88888888888887,158.59968824405397,8,309,0.002327000000150292,10944.282826,1368.950444375,3869.0187676283367,38.625,51.08239143076325,64.0,17,20,484,74.76470588235293,normal,165.0,484.0,20.0,20.0
26,8192,49167,443,537.0,11,906,0.0006379999995260732,6.8140910000001895,0.7623544000000038,2.128313928817809,82.36363636363636,155.3990171959094,13,6037,4.3000000005122274e-05,9402.546535,723.8551183076926,2607.622956472177,464.3846153846154,650.58506213786,78.69230769230771,24,20,1440,289.2916666666667,normal,1440.0,537.0,20.0,20.0
27,8192,49168,443,537.0,7,1727,0.004275999999663328,0.5633600000001024,0.1370551666668689,0.21399775834759213,246.7142857142857,392.48936897947283,8,736,0.003037000000404077,9405.966909,1175.845836625,3325.471102585099,92.0,149.25337995694244,64.0,15,20,1027,164.2,normal,436.0,1027.0,20.0,20.0
28,8192,49168,443,240.0,17,1334,0.00227199999972072,10.112941999999748,4.167496812500076,4.719556342925081,78.47058823529412,158.74630611728372,19,4187,7.000000005064066e-05,10944.280429,579.5229397368421,2509.944693284155,220.36842105263162,463.92626455867793,64.0,36,20,1440,153.36111111111111,normal,1440.0,650.0,20.0,20.0
29,8192,49168,443,229.0,9,558,0.0002959999999916364,4.843522000000006,0.7053767499999992,1.6774718532243509,62.0,74.82145414251183,10,3914,4.2000000007647025e-05,190.741712,19.6362346,60.1414451734601,391.4,586.3772392126647,64.0,19,20,1440,235.36842105263162,normal,1440.0,229.0,20.0,20.0
30,8192,49169,443,537.0,18,1356,0.000638999999864609,68.40331800000058,12.03472241176464,25.942797560399818,75.33333333333333,121.83885210536474,19,814,5.599999894911888e-05,9406.151925,505.8254673684211,2155.4542722119204,42.8421052631579,38.82333656434367,64.0,37,20,537,58.64864864864865,normal,176.0,537.0,20.0,20.0
31,8192,49169,443,247.0,12,1304,0.0026109999998880085,5.215758000000278,0.8813041818182021,1.510104256000521,108.66666666666669,204.89657405775745,13,6572,7.100000038917642e-05,10944.307635,842.6120925384613,3035.1821017719085,505.5384615384616,640.4487509271156,64.0,25,20,1440,315.04,normal,1440.0,719.0,20.0,20.0
32,8192,49169,443,229.0,25,1218,0.0003770000000145046,10.016774999999996,4.924238166666666,4.909823684420643,48.72,78.60583099660397,40,16458,2.7999999986150208e-05,190.741637,7.722653425,30.01462123238289,411.45,601.3313839584073,64.0,65,20,1440,271.93846153846147,normal,1440.0,349.0,20.0,20.0
33,8192,49170,443,537.0,21,1806,0.0031970000000001164,68.28149699999993,10.213500849999946,24.192107679288398,86.0,129.70119506003022,23,1400,0.0027090000003227037,9406.153162999999,417.84302534782614,1959.5148378955664,60.8695652173913,84.98732758360138,64.0,44,20,537,72.86363636363636,normal,400.0,537.0,20.0,20.0
34,8192,49170,443,251.0,10,1230,0.04539199999999255,5.315149999998539,1.0822631111109835,1.6462058350198117,123.0,233.7405969588224,9,1051,0.06201799999871582,10944.313243999999,1217.1120744444445,3647.700802226947,116.77777777777777,227.8128496034507,64.0,19,20,756,120.05263157894736,normal,711.0,756.0,20.0,20.0
35,8192,49170,443,229.0,9,558,0.00033400000000938235,4.845350999999994,0.7052215000000004,1.6788254083334546,62.0,74.82145414251183,11,3934,3.399999999942338e-05,190.748706,17.851680363636362,57.36374007318986,357.6363636363636,525.7399115013569,64.0,20,20,1440,224.6,normal,1440.0,229.0,20.0,20.0
36,8192,49171,443,256.0,12,1309,0.0006700000012642704,4.365925999998581,0.7103090909091737,1.2989996061957032,109.08333333333331,202.10099110608192,17,6396,8.100000013655517e-05,10944.316707,644.2404917058823,2654.2691124693883,376.2352941176471,608.2459956107157,64.0,29,20,1440,265.68965517241384,normal,1440.0,713.0,20.0,20.0
37,8192,49171,443,537.0,7,751,0.0005770000007032653,6.741479000000254,1.1697554999997617,2.730833214996336,107.28571428571428,190.4658449571421,7,331,0.0008150000012392411,9406.153111,1344.735281,3554.752007153463,47.28571428571429,57.88124130699079,64.0,14,20,537,77.28571428571429,normal,176.0,537.0,20.0,20.0
38,8192,49171,443,229.0,9,558,0.00024700000000166256,4.892331000000013,0.7003886249999987,1.6986587503837929,62.0,74.82145414251183,10,3914,2.7999999986150208e-05,190.756394,19.6334822,60.147519107855985,391.4,586.3772392126647,64.0,19,20,1440,235.36842105263162,normal,1440.0,229.0,20.0,20.0
39,8192,49172,443,249.0,18,1176,0.0021560000004683393,65.15326099999946,4.001396588235259,15.760655333456404,65.33333333333333,77.61215793175404,25,13843,4.400000034365803e-05,9406.172396,378.96677068,1880.7126903934106,553.72,650.0520825287772,64.0,43,20,1440,349.2790697674418,normal,1440.0,249.0,20.0,20.0
40,8192,49172,443,229.0,33,1378,0.00035699999995131293,10.016005000000009,3.69285159375,4.750208661555407,41.75757575757576,69.21254867391747,65,43692,2.499999999372449e-05,190.756319,4.752400584615385,23.73571461696496,672.1846153846154,678.0546597691188,64.0,98,20,1440,459.8979591836735,normal,1440.0,349.0,20.0,20.0
41,8192,49172,443,245.0,17,1609,0.0018620000009832442,10.083106000000043,4.259270249999986,4.671679931326674,94.64705882352942,221.06614993494333,19,4807,5.500000042957254e-05,10947.298273,579.7576270526316,2510.618604113728,253.0,503.7929468872439,64.0,36,20,1440,178.22222222222226,normal,1440.0,920.0,20.0,20.0
42,8192,49173,80,601.0,17,944,0.004988999999994803,10.016809000000023,7.256335875000001,4.363438962270451,55.529411764705884,140.59165944636388,16,725,0.007813999999996213,190.787575,19.179553375,45.93249177881523,45.3125,100.18830187867908,64.0,33,20,601,50.57575757575758,normal,421.0,601.0,20.0,20.0
43,8192,49173,443,537.0,19,1376,0.0012479999986680925,69.37665500000003,11.404733111111147,25.21422166558353,72.42105263157895,119.08461780948204,20,853,0.002656999999089749,9406.187462,480.57225710000006,2101.009646088048,42.65,36.471005066029036,73.55,39,20,537,57.153846153846146,normal,170.0,537.0,20.0,20.0
44,8192,49174,443,213.0,50,1720,0.0004260000005160691,10.290328999999474,2.7935409999999856,4.452852101000253,34.4,57.65838877317304,129,128352,2.89999989036005e-05,9406.594337,73.98029717829458,828.1159168358263,994.9767441860464,637.8985698310053,65.48062015503876,179,20,1440,726.659217877095,normal,1440.0,365.0,20.0,20.0
45,8192,49174,443,20.0,5,336,0.06643799999983457,2.2747269999999844,1.2323812499998894,1.1633351395727658,67.2,98.9707027357086,4,84,0.3979299999991781,10947.668146,2738.133348,5473.023267210854,21.0,2.0,64.0,9,20,244,46.66666666666666,normal,24.0,244.0,20.0,20.0
46,8192,49174,80,448.0,19,1259,0.009349000000042906,10.016843999999992,6.6177320555555585,4.5211539423332825,66.26315789473685,134.54815003693875,18,2144,0.007768999999996141,190.803209,17.217374833333334,43.52895035995052,119.11111111111113,287.72962980770865,64.0,37,20,910,91.97297297297294,normal,910.0,448.0,20.0,20.0
47,8192,49175,443,219.0,15,1480,0.0026080000006913906,9.855967999999848,1.0386289285713377,2.586255744182192,98.66666666666669,150.54124573241268,17,5483,8.600000001024456e-05,9406.789534,554.1949487058823,2281.2627052957478,322.5294117647058,503.56455862767234,64.0,32,20,1440,217.59375,normal,1440.0,441.0,20.0,20.0
48,8192,49175,443,220.0,36,26112,0.0,58.78336899999999,5.063485,16.640980239183246,725.3333333333335,701.4141633667149,43,7293,2.2000000001298762e-05,190.894686,8.560398279069767,32.23794127079162,169.60465116279067,398.1231646909858,64.0,79,20,1480,422.84810126582283,normal,1440.0,1480.0,20.0,20.0
49,8192,49175,443,20.0,5,336,0.010953999999401276,2.6664100000016333,1.2314442500000948,1.3908652026699069,67.2,98.9707027357086,4,84,0.011147999999593594,10947.670792,2738.13305,5473.025283258926,21.0,2.0,64.0,9,20,244,46.66666666666666,normal,24.0,244.0,20.0,20.0
50,8192,49176,443,537.0,9,791,0.0017900000002555316,7.4182000000000725,1.0612166250000428,2.5779696232566947,87.88888888888891,169.37934086278386,9,375,0.001974000000700471,9408.102656000001,1046.2868114444445,3135.681869841785,41.66666666666666,52.858301145610035,85.22222222222223,18,20,537,64.77777777777777,normal,180.0,537.0,20.0,20.0
51,8192,49176,80,446.0,17,789,0.005830000000003111,10.016110999999997,7.2303634374999985,4.3687230458217154,46.411764705882355,103.00853048627174,16,1164,0.008607000000040443,191.193922,19.1795744375,46.04157983601865,72.75,209.93570444305084,64.0,33,20,860,59.18181818181818,normal,860.0,446.0,20.0,20.0
52,8192,49177,443,537.0,9,791,0.0010939999992842788,7.4297700000006435,1.0566928749999531,2.5823697911434063,87.88888888888891,169.37934086278386,9,371,7.499999992433004e-05,9408.154091,1046.2877378888886,3135.7008146209387,41.22222222222222,51.55040683102746,85.22222222222223,18,20,537,64.55555555555556,normal,176.0,537.0,20.0,20.0
53,8192,49177,80,20.0,4,92,0.00583700000001386,5.096132000000012,1.70474466666667,2.9370293432848733,23.0,6.0,3,64,0.003592999999995073,191.212705,65.43807566666666,108.95380260813879,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
54,8192,49177,80,305.0,17,648,0.0011570000006031476,10.146183999999266,7.695708062499987,4.1346408663291685,38.117647058823536,68.82939266125807,16,902,0.006515000000945292,10949.504641,692.039460125,2735.326476477276,56.375,144.43677971117097,64.0,33,20,598,46.96969696969697,normal,598.0,305.0,20.0,20.0
55,8192,49178,80,305.0,6,417,0.008364999999685097,2.77797499999906,0.6659299999999349,1.1873037291497948,69.5,115.47077552350638,5,682,0.014450999999098713,10949.506626999999,2190.5654614,4896.397097139938,136.4,258.0480575396761,64.0,11,20,598,99.9090909090909,normal,598.0,305.0,20.0,20.0
56,8192,49178,80,20.0,4,92,0.015202999999985424,6.0170730000000106,2.017475,3.4637543557435,23.0,6.0,3,64,0.004310000000003811,191.325104,65.785746,108.76198088264195,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
57,8192,49179,443,537.0,16,1572,0.040570999999545165,10.086078000000267,4.234960466666599,4.858060896050996,98.25,188.99894179597942,17,4761,7.999999979801942e-05,9408.786301,557.1925824705883,2281.008336609447,280.0588235294117,493.4022788998136,64.0,33,20,1440,191.9090909090909,normal,1440.0,612.0,20.0,20.0
58,8192,49179,443,229.0,22,1200,0.0002740000000471809,10.016068999999987,5.495107999999997,4.965160443514801,54.54545454545455,90.51688991181344,29,7581,5.1999999982399465e-05,191.495514,10.581853103448275,35.12755051173737,261.41379310344826,495.19675146359594,64.0,51,20,1440,172.17647058823533,normal,1440.0,391.0,20.0,20.0
59,8192,49179,443,20.0,5,336,0.051477999999406165,2.8358489999991434,0.9919169999998304,1.2702291591126165,67.2,98.9707027357086,4,84,0.2686229999999341,10949.997577,2738.4791445,5474.345733017482,21.0,2.0,64.0,9,20,244,46.66666666666666,normal,24.0,244.0,20.0,20.0
60,8192,49180,443,537.0,11,906,0.0011450000001786975,6.052322999999888,0.7844021999999313,1.871669450485261,82.36363636363636,155.3990171959094,13,4297,7.000000005064066e-05,9408.796188,724.3534904615384,2609.3508605334705,330.53846153846155,540.6202634296732,78.69230769230771,24,20,1440,216.79166666666663,normal,1440.0,537.0,20.0,20.0
61,8192,49180,443,209.0,10,636,0.000945000000001528,5.2433929999999975,0.6488764444444447,1.7262102141852615,63.6,76.58575440496605,12,7124,3.300000000194814e-05,191.539062,16.447299333333333,55.1620129421966,593.6666666666666,699.8535344605824,64.0,22,20,1440,352.72727272727275,normal,1440.0,209.0,20.0,20.0
62,8192,49181,443,209.0,33,7735,0.0,10.016119000000003,2.29891821875,3.9931172279245843,234.3939393939394,429.65348970085336,60,33915,2.7999999986150208e-05,191.747616,4.421790349999998,24.792192540566624,565.25,639.8769909594515,64.0,93,20,1480,447.84946236559136,normal,1440.0,1480.0,20.0,20.0
63,8192,49181,443,537.0,25,2539,0.00698999999985972,68.98910499999874,12.95138979166662,25.60292625972977,101.56,155.65080575870252,30,3060,0.002727999999478925,9410.756083,324.0523307333333,1716.3636126924923,102.0,234.16410396601543,64.0,55,20,1156,101.8,normal,1156.0,583.0,20.0,20.0
64,8192,49181,443,244.0,9,931,0.049385999998776235,4.740272000000914,1.0837018749998606,1.7138248187475134,103.44444444444444,160.29278766612606,9,875,0.04574200000024575,10954.256055,1218.0977448888887,3651.0597626709587,97.22222222222223,170.86454999339227,64.0,18,20,535,100.33333333333331,normal,535.0,484.0,20.0,20.0
65,8192,49182,443,226.0,108,3899,0.00043299999998680505,58.78460000000001,1.6552507943925232,9.694715559005504,36.10185185185185,52.79265380338458,337,286090,0.0,192.028222,1.0953244985163204,11.799075488717868,848.9317507418398,689.7726148587868,64.0,445,20,1440,651.6606741573032,normal,1440.0,435.0,20.0,20.0
66,8192,49182,443,218.0,22,1581,0.0034809999997378327,68.58726599999864,9.785055619047592,23.676313572460884,71.86363636363636,89.90751621450495,27,5306,0.00014600000031350646,9411.845674,356.19650525925925,1809.913704158693,196.51851851851848,398.00554406366393,64.0,49,20,1440,140.55102040816325,normal,1440.0,396.0,20.0,20.0
67,8192,49182,80,20.0,4,92,0.009283000001232722,15.936357999999018,5.321965000000393,9.192335620478897,23.0,6.0,3,64,0.01819699999941804,10954.632526000001,3656.863697,6320.058210968105,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
68,8192,49183,443,537.0,7,751,0.009917999999743188,5.600886000000173,1.0075053333333321,2.2522219343197665,107.28571428571428,190.4658449571421,7,331,0.006957999999940512,9412.941074,1345.5670458571428,3557.3781634220773,47.28571428571429,57.88124130699079,64.0,14,20,537,77.28571428571429,normal,176.0,537.0,20.0,20.0
69,8192,49183,443,220.0,24,3481,0.0012300000000209366,10.015822999999985,2.9199062608695656,4.353559123470517,145.04166666666666,250.77973691922432,30,12455,3.799999998932435e-05,193.76384199999998,8.691144333333334,35.18286106597884,415.16666666666674,590.027239776403,64.0,54,20,1440,295.1111111111111,normal,1440.0,694.0,20.0,20.0
70,8192,49183,80,20.0,4,92,0.009290999998484041,0.18957899999986694,0.07245166666628695,0.1015393597054166,23.0,6.0,3,64,0.015897999999651802,10954.634270999999,3651.614712333334,6324.600462766652,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
71,8192,49184,443,537.0,8,771,0.0014780000001337614,5.638479999999618,0.8693688571428149,2.1049026100441943,96.375,179.01710812098378,9,371,4.600000102072954e-05,9412.942588,1046.5570050000001,3137.395136894964,41.22222222222222,51.55040683102746,85.22222222222223,17,20,537,67.17647058823529,normal,176.0,537.0,20.0,20.0
72,8192,49184,443,215.0,733,15521,0.0,5.869621999998344,0.01629697404371759,0.22165811512010555,21.17462482946794,20.278243746161227,3076,4335510,0.0,10955.093388,3.5653467272431727,197.52534360803543,1409.463589076723,198.02521882755158,64.37256176853056,3809,20,1440,1142.3027041218168,normal,1440.0,517.0,20.0,20.0
73,8192,49184,443,224.0,15,1237,0.007147000000003345,10.016216999999985,4.4040407142857125,5.01190919325455,82.46666666666667,157.2149877745515,19,3780,7.099999999127249e-05,198.755495,13.695951684210524,45.05659877213173,198.94736842105263,413.0993253826239,64.0,34,20,1440,147.55882352941177,normal,1440.0,609.0,20.0,20.0
74,8192,49185,443,215.0,11,584,0.0013319999998202547,9.62176399999953,1.0698526000000128,3.0075262998967465,53.09090909090909,65.54457192697889,15,7406,3.299999843875412e-05,10955.45548,731.0759080666667,2828.4905539546594,493.73333333333335,646.8075963272746,76.73333333333333,26,20,1440,307.3076923076923,normal,1440.0,215.0,20.0,20.0
75,8192,49185,443,232.0,9,561,0.0003789999999810334,4.722173999999995,0.6555268749999996,1.6457614923565167,62.33333333333334,75.6604255869606,11,3934,5.1999999982399465e-05,198.611118,18.52954981818182,59.74443213790713,357.6363636363636,525.7399115013569,64.0,20,20,1440,224.75,normal,1440.0,232.0,20.0,20.0
76,8192,49186,443,215.0,12,605,0.00032899999860092066,9.822425000000294,0.9915883636362692,2.9309421344326205,50.41666666666666,63.17717990387084,16,7426,4.099999932805076e-05,10955.459272,685.3968986875,2738.68442932414,464.125,635.9998820754607,75.9375,28,20,1440,286.82142857142856,normal,1440.0,215.0,20.0,20.0
77,8192,49186,443,224.0,9,553,0.0010200000000111233,5.206261999999982,0.796208250000003,1.788916306571634,61.444444444444436,73.43213041835145,10,3361,9.700000001089393e-05,198.81546200000003,20.4994293,62.67631213036399,336.1,586.1750686536499,64.0,19,20,1440,206.0,normal,1440.0,224.0,20.0,20.0
78,8192,49187,80,443.0,25,1795,0.008796000000074855,10.101050000001123,6.422027750000023,4.7218277514741525,71.8,139.920215360993,29,6683,7.899999945948366e-05,10955.452717,383.08884255172416,2033.3601476262686,230.4482758620689,441.46983283174933,64.0,54,20,1440,157.0,normal,1440.0,443.0,20.0,20.0
79,8192,49187,80,448.0,17,791,0.007041000000015173,10.016261999999985,7.232508000000001,4.396711412494783,46.529411764705884,103.49342832220005,16,1214,0.005725999999981468,199.23037,19.683908125,48.0449779788222,75.875,222.4355711960956,64.0,33,20,910,60.75757575757576,normal,910.0,448.0,20.0,20.0
80,8192,49188,443,257.0,35,2143,0.00031599999965692405,10.519729999999981,6.866263147058818,4.5963534768209175,61.228571428571435,120.36710653718671,36,5903,4.900000021734741e-05,9413.465186,267.9669176388889,1567.806579194472,163.97222222222226,402.2479325072402,64.0,71,20,1440,113.3239436619718,normal,1440.0,505.0,20.0,20.0
81,8192,49188,80,443.0,9,1038,0.013091000000713391,8.8637949999993,1.2352785000000497,3.0853047235824693,115.33333333333331,185.8110599506929,11,4290,8.899999920686241e-05,10955.459203,996.8481421818184,3302.8987607465724,390.0,548.0122261409867,64.0,20,20,1440,266.4,normal,1440.0,443.0,20.0,20.0
82,8192,49188,80,448.0,17,791,0.0019859999999880533,10.016239999999982,7.223655124999999,4.415300436562225,46.529411764705884,103.49342832220005,16,1214,0.003927000000004455,199.374772,19.683790875,48.08512432732569,75.875,222.4355711960956,64.0,33,20,910,60.75757575757576,normal,910.0,448.0,20.0,20.0
83,8192,49189,443,215.0,11,584,0.001956000000063796,9.436985999998797,1.0385471999999936,2.9529314670676534,53.09090909090909,65.54457192697889,15,7406,3.199999991920777e-05,10955.479290000001,731.0568006666667,2828.502366230093,493.73333333333335,646.8075963272746,76.73333333333333,26,20,1440,307.3076923076923,normal,1440.0,215.0,20.0,20.0
84,8192,49189,443,255.0,38,5469,0.0018400000008114148,11.457766999999876,6.38569335135135,4.795770459471118,143.92105263157896,294.20147367471765,38,3994,0.004907000000457629,9413.467881,253.93768781578945,1526.0381704947747,105.10526315789473,246.75929725617488,64.0,76,20,1065,124.51315789473685,normal,1065.0,905.0,20.0,20.0
85,8192,49189,443,232.0,9,561,0.0002430000000117616,5.066665999999998,0.6717792500000002,1.7774564355874811,62.33333333333334,75.6604255869606,10,3914,3.799999998932435e-05,200.494329,20.5843276,63.23552314997778,391.4,586.3772392126647,64.0,19,20,1440,235.5263157894737,normal,1440.0,232.0,20.0,20.0
86,8192,49190,443,211.0,11,1259,0.0003439999999841349,0.4178100000000029,0.13043449999999834,0.15259654369337955,114.45454545454544,175.51203014971006,13,6652,5.600000000072216e-05,200.644114,15.526456615384614,55.62109017418354,511.6923076923077,659.6059915605408,64.0,24,20,1440,329.625,normal,1440.0,585.0,20.0,20.0
87,8192,49190,443,215.0,316,7177,0.000331999999616528,5.519655000000057,0.05394766666666703,0.3882691016118216,22.712025316455694,30.640298928449674,1592,2217459,0.0,10955.489589,6.892253805904522,274.57432486894896,1392.8762562814068,245.1269872194525,64.0,1908,20,1440,1165.9517819706498,normal,1440.0,513.0,20.0,20.0
88,8192,49190,443,213.0,26,1442,0.00069199999961711,10.266622999999528,5.485308920000025,4.950299022918231,55.46153846153846,113.27073082459768,30,5847,4.5000000682193786e-05,9416.881333,318.46313653333334,1718.423831982374,194.9,433.61665494798035,70.36666666666666,56,20,1440,130.16071428571428,normal,1440.0,567.0,20.0,20.0
89,8192,49191,443,215.0,838,17614,5.299999975250103e-05,4.695829000000232,0.020582264038230682,0.19827710210963395,21.01909307875895,18.74929531167177,4462,6330449,0.0,10955.504218,2.4591475163603764,164.00893069439522,1418.746974450919,167.51225842128,64.04280591662932,5300,20,1440,1197.7477358490567,normal,1440.0,510.0,20.0,20.0
90,8192,49191,80,443.0,17,786,0.00640099999998256,10.016372000000047,7.2492705625,4.414393096254481,46.235294117647065,102.28118681590759,18,2552,8.800000000519503e-05,200.993831,17.609588944444443,45.985862880973905,141.77777777777774,347.0678108950427,64.0,35,20,1440,95.37142857142857,normal,1440.0,443.0,20.0,20.0
91,8192,49191,443,213.0,29,2116,0.0020760000006703194,10.605733000000328,4.857818571428587,4.9923640692010425,72.9655172413793,152.8221381584816,36,14063,3.199999991920777e-05,9416.879215,265.35519919444437,1568.8400740513073,390.63888888888886,598.3167891332569,69.30555555555556,65,20,1440,248.9076923076923,normal,1440.0,660.0,20.0,20.0
92,8192,49192,443,257.0,34,3371,0.00037200000042503234,10.240962000001671,6.969730636363622,4.571074768306887,99.14705882352942,265.62791615259897,36,7183,5.600000076810829e-05,9416.918719,267.9668657222221,1568.3987700432415,199.52777777777766,451.8532938978637,64.0,70,20,1440,150.77142857142857,normal,1440.0,1129.0,20.0,20.0
93,8192,49192,443,210.0,17,1444,0.0007010000000207128,10.01648,3.9103856875000016,4.882066533627149,84.94117647058823,165.34224754589917,20,7897,2.9000000012047167e-05,201.585601,13.2069174,44.57661841071721,394.85,602.729953933286,64.0,37,20,1440,252.45945945945942,normal,1440.0,681.0,20.0,20.0
94,8192,49192,80,443.0,6,555,0.012722999999823514,0.4679120000000694,0.133511400000134,0.19066650529985907,92.5,171.7763080287849,6,2157,9.099999988393392e-05,10956.214767,1826.144862333333,4472.802519891367,359.5,583.2021090496844,64.0,12,20,1440,226.0,normal,1440.0,443.0,20.0,20.0
95,8192,49193,80,449.0,20,1710,0.017982000001211418,10.190779999998997,6.50926136842109,4.6284513089880335,85.5,156.68825905700717,20,3206,0.06438400000115507,9417.793183,477.06993489999996,2104.432822558777,160.3,342.0835693526549,64.0,40,20,954,122.9,normal,954.0,449.0,20.0,20.0
96,8192,49193,443,537.0,11,3554,0.0,9.732953000000633,1.4009248000000298,3.0556575681055387,323.09090909090907,553.6754382389479,14,4667,3.099999958067201e-05,10956.246736,783.587179357143,2927.8940623962926,333.35714285714283,578.3824403046373,64.0,25,20,1480,328.84,normal,1440.0,1480.0,20.0,20.0
97,8192,49193,443,213.0,16,1352,0.0008310000000051332,10.016523000000008,4.085748266666665,5.003638718523231,84.5,176.96251957217754,19,4275,4.500000000007276e-05,246.79289300000002,16.204876684210525,56.03482639449773,225.0,471.2145064735498,64.0,35,20,1440,160.77142857142857,normal,1440.0,715.0,20.0,20.0
98,8192,49194,443,211.0,15,2696,0.0,9.743662000000768,1.5745096428571352,3.4314518885986747,179.73333333333332,379.74116498077,16,4707,2.800000038405415e-05,10956.247386,686.1412119375,2738.6970075127506,294.1875,516.0978226073039,64.0,31,20,1480,238.80645161290332,normal,1440.0,1480.0,20.0,20.0
99,8192,49194,80,20.0,4,92,0.008113999998386134,8.344885000000431,2.789490333333257,4.811114316025611,23.0,6.0,3,64,0.004494999999224092,9418.152861,3142.168402,5435.163576204521,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
100,8192,49194,443,213.0,15,1369,0.003868000000011307,10.015725999999972,4.414053785714287,5.026775282874162,91.26666666666668,191.40736911723369,19,3829,8.300000001781882e-05,334.066299,20.824302052631573,75.99783403002671,201.5263157894737,446.7327523775077,64.0,34,20,1440,152.88235294117646,normal,1440.0,752.0,20.0,20.0
101,8192,49195,443,227.0,18,5744,0.0,10.011322000000009,3.6040045294117653,4.871787738566002,319.1111111111111,556.7589919915066,21,3643,4.500000000007276e-05,364.381801,20.260101428571428,78.97933050950567,173.47619047619045,396.4760546423478,64.0,39,20,1480,240.6923076923077,normal,1440.0,1480.0,20.0,20.0
102,8192,49195,443,222.0,9,551,0.0005299999993439997,2.4508480000004056,0.5443837499999518,0.8131295764649829,61.22222222222222,72.87965727447163,9,3160,4.000000080850441e-05,10971.974873000001,1219.588939,3657.1448267680494,351.1111111111112,589.6050467144181,64.0,18,20,1440,206.16666666666663,normal,1440.0,222.0,20.0,20.0
103,8192,49196,443,222.0,9,551,0.00033200000143551733,5.068960999999035,0.7876056250001966,1.7398379567288502,61.22222222222222,72.87965727447163,11,3231,5.299999975250103e-05,10972.702366,998.0879942727272,3308.205709733875,293.72727272727275,466.6362803960041,64.0,20,20,1440,189.1,normal,1440.0,222.0,20.0,20.0
104,8192,49196,80,448.0,17,791,0.0016150000000152431,10.01706999999999,7.2363028125,4.434584385442303,46.529411764705884,103.49342832220005,17,1234,0.004313000000024658,364.791753,28.26838135294117,86.82638966567318,72.58823529411767,147.9873553819419,64.0,34,20,491,59.55882352941178,normal,491.0,448.0,20.0,20.0
105,8192,49197,443,241.0,29,8347,0.0,10.08585000000005,2.5518784285714275,4.0970470366081235,287.82758620689657,475.7988822545508,41,21158,2.7999999986150208e-05,490.079174,13.695700731707316,76.34309986715462,516.0487804878048,634.0663983850395,64.0,70,20,1480,421.5,normal,1440.0,1480.0,20.0,20.0
106,8192,49200,443,244.0,8,1962,0.0,2.422021000000313,0.6937548571427864,0.9184573491478388,245.25,504.5005309355837,9,360,1.9999999494757503e-05,10972.797653,1219.7319074444445,3657.3997495928993,40.0,47.96092159247985,64.0,17,20,1480,136.58823529411765,normal,165.0,1480.0,20.0,20.0
107,8192,49200,443,212.0,34,9387,0.0,10.408647999999973,4.053124848484847,4.719278482501527,276.08823529411757,523.4191418349311,37,11095,5.7999999967250915e-05,505.850034,17.286382702702706,82.67987013368504,299.8648648648648,482.8857791193231,64.0,71,20,1480,288.4788732394366,normal,1440.0,1480.0,20.0,20.0
108,8192,49201,443,244.0,8,802,0.052518999998937936,2.704150000001391,0.6054739999999583,0.952325634893168,100.25,134.92087628363097,9,891,0.047510000000329455,10972.81523,1219.6667472222225,3657.4307940183417,99.0,175.99502833887095,64.0,17,20,551,99.58823529411764,normal,551.0,375.0,20.0,20.0
109,8192,49201,443,212.0,10,561,0.00045000000000072765,5.191898999999979,0.6339567777777751,1.7122110772565888,56.1,67.34067616728144,12,4715,8.50000000127693e-05,506.005593,42.641922916666665,145.9300707529157,392.91666666666674,622.874780693714,79.91666666666667,22,20,1440,239.8181818181818,normal,1440.0,212.0,20.0,20.0
